id,rowid,entity,text
1855,6509,2,a michigan official used the nword when asked why he wasnt wearing a mask then he doubled down with more racial slurs //tco/dygkwvyt
621,2438,1,black lives matter chicago cofounder aislinn pulley says federal troops have been bought in to repress the movementwe have been marching and protesting for months and we will not stop //tco/tjbwn
180,272,0,immigrants are being forced to choose between jeopardizing their legal status or sitting out protests over george floyds death there is no blueprint for this so im trying to strike the balance between doing as much as i can and protecting my visa //tco/mcufrzh
1531,5381,5,nbcblk keke palmer condemns rumors that her show was canceled because of black lives matter activism //tco/xrmcqgxe
1698,5831,1,a teen led a black lives matter protest in his small town a cross was burned in his yard //tco/vfxppmyty
661,2478,5,laverne cox what was so beautiful about the demonstrations that happened in brooklyn yesterday los angeles and all over the country is that the protests for black trans lives was in conjunction with the black lives matter protests //tco/zsbntrroo
559,1765,0,shocking videos as minneapolis burns after authorities refuse to arrest george floyds killer #blacklivesmatter //tco/qgstzkalc
330,1223,1,hate crime charges filed against virginia klansman who drove his truck into blm marchers //tco/mzigfkk
216,308,3,we cant turn away we must not turn away we cannot leave this moment thinking we can once again turn away from racism that stings at our very soul former vice president joe biden said while speaking via video at george floyds funeral //tco/fjmpqfif //tco/qbbitnv
623,2440,1,dozens of women linked arms to form a wall of moms around black lives matter protesters in portland as protesters clashed with fed law enforcementorganizer bev barnum says theyre willing to be a human shield to make sure that people arent gassed //tco/sueiuuunwb
1561,5411,5,some wnba players are calling for the ouster of sen loeffler who coowns the atlanta dream after she objected to the leagues plans to honor the black lives matter movement //tco/lrshnqd
1863,6517,2,navy veteran christopher david who stood up to a beating by camouflagewearing officers at a portland black lives matter demonstration says federal forces are violating their oath to the constitution //tco/ktdejlvimx
1628,5478,0,in klamath falls oregon rumors of an antifa invasion spread quickly spurring people to take guns to the streets instead of antifa they only found the towns black lives matter protest //tco/angbiavhe
686,2503,1,haleytalbotnbc senatorromney marching in front of the wh we need a voice against racism we need many voices against racism and ag…
90,182,0,a white man and a white woman who allegedly painted over a california communitys black lives matter mural this weekend are each facing a hate crime charge the contra costa county district attorneys office says //tco/ntafydtzy
1037,3647,1,ryanjreilly a missouri man is facing bomb charges friends worried hed attack black lives matter protesters but he now claims his l…
1658,5508,1,watch a truck plowed into a group of protesters blocking i in tulsa oklahoma injuries were reported as a result of the incident //tco/yqmggynnc
1335,4733,2,rashad turner had wanted to be a cop for his whole life — then he was arrested on weapons charges for a bb gun in the backseat of his car and the police he had interned for called him dirty he founded a black lives matter chapter in st paul instead //tco/greohp
681,2498,3,dc mayor bowser discusses why she had black lives matter painted on the street that leads to the white house the blm mural is a representation of an expression of our saying no but also identifying and claiming a part of our city that had been taken over by federal forces //tco/nlfmuxtre
1322,4720,5,a nascar team debuted a blue lives matter car over the weekendthe move comes days after nascar banned the confederate flag at events — and after driver bubba wallace unveiled a black lives matter paint scheme last week //tco/sdqkziduug
1966,6620,5,amid protests media companies face reckoning with racism //tco/hbhrcytqg
1552,5402,5,legendary cricketer michael holding becomes emotional as he speaks of the racial prejudice his family has faced during a discussion about the black lives matter movement //tco/twwgfzyyw
1948,6602,5,taco bell to let employees wear black lives matter face masks //tco/wagjehhjx
1522,5372,0,from the renegade to black lives matter — how black creators are changing tiktok culture //tco/tojmvlsgl nbcblk
630,2447,5,chicago sky guard sydney colson responds to atlanta dream coowner sen loeffler who voiced objections to the wnbas plans to honor the black lives matter movementits just a statement of fact that black lives matter //tco/nwttmhef
